,RT_LMP,RT_MCC,RT_MCE,RT_MCL,RT_MGHG,DA_LMP,DA_MCC,DA_MCE,DA_MCL,DA_MGHG,Export,Generation,Import,NP15_Solar_Renewable Forecast RTD,NP15_Wind_Renewable Forecast RTD,SP15_Solar_Renewable Forecast RTD,SP15_Wind_Renewable Forecast RTD,ZP26_Solar_Renewable Forecast RTD,renewables_rtd,HLY-CLDH-NORMAL_USW00023129,HLY-CLDH-NORMAL_USW00023174,HLY-CLDH-NORMAL_USW00023188,HLY-HTDH-NORMAL_USW00023129,HLY-HTDH-NORMAL_USW00023174,HLY-HTDH-NORMAL_USW00023188,HLY-TEMP-NORMAL_USW00023129,HLY-TEMP-NORMAL_USW00023174,HLY-TEMP-NORMAL_USW00023188,DART,friday,weekend,hour,Total_Solar_Forecast_RTD,Total_Wind_Forecast_RTD,Total_Wind_Solar_Forecast_RTD,renew_forecast_error,prev_day_renew_forecast_error,prev_day_Export,prev_day_Generation,prev_day_Import
2022-08-02 18:00:00+00:00,60.60136666666667,0.0,59.72956333333334,0.8718041666666667,0.0,72.86271,-0.01327,76.4781,-3.60212,0.0,2864.646666666667,27535.999166666665,8829.7025,1769.31,53.83,8462.6,575.68,1952.12,12795.44,9.4,3.8,6.1,0.0,0.1,-777.7,74.4,68.7,71.1,12.261343333333336,0,0,18,12184.029999999999,629.51,12813.539999999999,-18.099999999998545,68.2400000000016,2797.7616666666668,26996.67916666667,6964.1483333333335
2022-08-02 19:00:00+00:00,63.933100833333334,-0.10337249999999999,63.05103499999999,0.9854383333333333,0.0,77.75745,0.0,81.74669,-3.98924,0.0,3543.1,28844.729166666668,9366.7975,1797.6,5.15,8825.83,434.34,2011.46,12966.45,6.1,2.3,4.7,-777.7,0.3,-777.7,71.1,67.0,69.7,13.824349166666671,0,0,19,12634.89,439.48999999999995,13074.38,-107.92999999999847,147.34000000000196,3041.034166666667,28438.534166666668,6949.911666666667
2022-08-02 20:00:00+00:00,75.58523833333334,-0.008366666666666666,75.59360583333334,0.0,0.0,83.20705,-0.16262,87.93341,-4.56374,0.0,3957.875,30660.7975,9918.495833333332,1794.85,20.87,8263.54,647.46,2007.43,12486.36,4.4,1.9,4.1,0.1,0.5,0.1,69.3,66.5,69.1,7.621811666666659,0,0,20,12065.820000000002,668.33,12734.150000000001,-247.79000000000087,220.35000000000036,3287.9708333333333,31040.571666666667,7524.215833333333
2022-08-02 21:00:00+00:00,74.41394416666667,-0.9688241666666667,73.91460916666666,1.4681591666666665,0.0,90.30188,-0.19457,95.21932,-4.72288,0.0,4435.6675000000005,32622.155833333334,9822.530833333332,1745.04,136.97,7806.3,848.52,1989.47,12693.76,3.6,1.8,3.9,0.2,0.5,0.1,68.4,66.2,68.8,15.88793583333333,0,0,21,11540.81,985.49,12526.3,167.46000000000095,-495.1800000000021,3674.015,32229.829166666666,8132.581666666666
2022-08-02 22:00:00+00:00,75.61015583333334,0.016764166666666653,75.1996225,0.39377,0.0,94.58531,-0.14895,98.98052,-4.24626,0.0,4701.984166666666,34477.526666666665,9660.175,1686.87,322.26,7774.12,1261.49,1829.18,13066.79,3.0,1.7,3.7,0.3,0.6,0.1,67.7,66.0,68.6,18.97515416666667,0,0,22,11290.17,1583.75,12873.92,192.8700000000008,-486.5699999999997,3879.1883333333335,32667.635,8547.710833333333
2022-08-02 23:00:00+00:00,75.91083333333334,2.23938,71.8915425,1.7799083333333332,0.0,92.28697,-0.00568,92.29265,0.0,0.0,4572.44,35128.90363636363,9986.864545454546,1537.99,680.44,7282.19,1945.89,1806.16,13133.82,2.6,1.5,3.5,0.3,0.7,0.1,67.2,65.9,68.4,16.376136666666653,0,0,23,10626.34,2626.33,13252.67,-118.85000000000036,-326.5600000000013,3991.19,32572.664166666666,9580.191666666668
2022-08-03 00:00:00+00:00,76.46905,1.6497525,74.8193,0.0,0.0,103.71822,0.0,103.71822,0.0,0.0,4397.1033333333335,35020.831666666665,10545.74,1541.74,644.29,6806.06,2511.11,1610.66,12031.57,,1.3,3.3,,0.6,0.1,,65.7,68.2,27.249170000000007,0,0,0,9958.460000000001,3155.4,13113.86,-1082.2900000000009,-980.79,3764.2666666666664,31737.32416666667,9985.33
2022-08-03 01:00:00+00:00,93.25558000000001,3.474985,89.78059583333334,0.0,0.0,117.02,0.0,117.02,0.0,0.0,4424.669166666667,34112.06916666667,10448.0975,1247.58,865.52,4622.67,2815.19,1225.84,8252.4,,1.3,3.2,,0.8,0.1,,65.5,68.1,23.764419999999987,0,0,1,7096.09,3680.71,10776.8,-2524.3999999999996,-1792.7300000000005,3614.879166666667,31233.509166666667,10302.281666666668
2022-08-03 02:00:00+00:00,95.19016749999999,0.0,89.39004583333333,5.8001225000000005,0.0,142.48322,0.0,142.48322,0.0,0.0,4064.5383333333334,32079.073333333334,10978.048333333334,422.29,894.78,1221.8,3026.41,413.25,4782.03,,1.2,3.0,,0.8,0.2,,65.4,67.9,47.2930525,0,0,2,2057.34,3921.1899999999996,5978.53,-1196.5,-857.5299999999993,3470.183333333333,29776.978333333333,10287.765833333333
2022-08-03 03:00:00+00:00,92.64950499999999,0.0,87.40348,5.2460241666666665,0.0,118.92108,0.0,123.31095,-4.38987,0.0,3444.744166666667,31067.216666666664,10758.65,1.6,1081.49,0.31,2933.83,0.81,3958.35,,1.2,2.9,,0.8,0.2,,65.3,67.7,26.271575000000013,0,0,3,2.72,4015.3199999999997,4018.0399999999995,-59.6899999999996,162.30999999999995,3117.763333333334,28599.815000000002,10563.906666666668
2022-08-03 04:00:00+00:00,89.08661833333333,-0.0014808333333333334,83.55487333333333,5.533225833333333,0.0,108.71208,0.0,112.32908,-3.617,0.0,3018.525,29093.553333333333,10764.076666666666,0.0,1113.52,0.0,2888.72,0.0,3899.89,,1.1,2.8,,0.8,0.2,,65.3,67.6,19.625461666666666,0,0,4,0.0,4002.24,4002.24,-102.34999999999991,-7.2599999999997635,2894.015,27099.515,10138.420833333334
2022-08-03 05:00:00+00:00,79.97900833333334,-0.3583066666666667,74.61461833333333,5.722695833333333,0.0,84.9012,-3.14096,91.33951,-3.29736,0.0,2070.94,25745.961666666666,10910.219166666668,0.0,1043.32,0.0,2834.41,0.0,3819.47,1.7,1.1,2.8,0.7,0.9,0.2,66.0,65.2,67.6,4.922191666666663,0,0,5,0.0,3877.7299999999996,3877.7299999999996,-58.25999999999976,-35.820000000000164,2007.555833333333,24493.414999999997,10023.990833333333
2022-08-03 06:00:00+00:00,73.46159583333333,-0.11209916666666665,68.46407666666667,5.1096200000000005,0.0,79.98308,-4.66513,87.35626,-2.70804,0.0,1879.0166666666667,22966.22333333333,10751.275,0.0,974.0,0.0,2801.4,0.0,3813.71,2.0,1.4,2.9,0.5,0.6,0.2,66.5,65.8,67.7,6.521484166666667,0,0,6,0.0,3775.4,3775.4,38.309999999999945,160.61000000000013,1842.2616666666665,22122.045,9764.2175
2022-08-03 07:00:00+00:00,74.90090333333333,-0.24760416666666665,69.69585833333333,5.4526475,0.0,76.41292,-5.02521,83.12558,-1.68745,0.0,1721.5133333333333,21555.84,10061.091666666667,0.0,1015.08,0.0,2778.22,0.0,3870.52,3.4,2.6,3.5,0.2,0.3,0.1,68.1,67.3,68.4,1.5120166666666677,0,0,7,0.0,3793.2999999999997,3793.2999999999997,77.22000000000025,28.15000000000009,2016.4708333333335,20225.6325,9975.021666666666
2022-08-03 08:00:00+00:00,71.27275666666667,-5.611588333333334,71.20418416666666,5.680160833333333,0.0,71.90065,-4.69907,78.21086,-1.61114,0.0,1600.3400000000001,19922.5025,9963.641666666666,0.0,1038.94,0.0,2895.29,0.0,3867.88,5.6,4.5,4.7,0.1,0.1,0.1,70.5,69.4,69.7,0.6278933333333327,0,0,8,0.0,3934.23,3934.23,-66.34999999999991,-231.96000000000004,1772.8400000000001,18440.730833333335,9978.681666666665
2022-08-03 09:00:00+00:00,72.4953225,-0.0018000000000000002,66.87539416666667,5.621728333333333,0.0,70.63279,-3.32017,75.75596,-1.80299,0.0,1560.175,18866.4675,9845.590833333334,0.0,1064.31,0.0,2741.91,0.0,3686.39,8.1,6.4,6.3,-777.7,-777.7,-777.7,73.1,71.3,71.2,-1.8625325000000004,0,0,9,0.0,3806.22,3806.22,-119.82999999999993,-11.180000000000064,1723.5475,16744.916666666668,10160.368333333334
2022-08-03 10:00:00+00:00,72.93358833333333,-0.47951666666666665,67.55459583333334,5.858509166666667,0.0,68.91831,-2.4521,71.37041,0.0,0.0,1654.5491666666667,18120.495,9893.251666666667,0.0,1064.34,0.0,2605.58,0.0,3529.05,10.2,7.4,7.6,0.0,-777.7,-777.7,75.2,72.4,72.6,-4.0152783333333275,0,0,10,0.0,3669.92,3669.92,-140.8699999999999,-113.98000000000002,1654.0900000000001,16068.096666666666,10162.365
2022-08-03 11:00:00+00:00,74.56151,-0.00019999999999999998,68.75046416666667,5.8112449999999995,0.0,69.0231,-4.76171,75.46774,-1.68293,0.0,1662.8383333333334,18603.009166666667,9759.445833333333,0.0,1110.41,0.0,2216.9,0.0,3275.32,11.7,8.2,8.8,0.0,-777.7,0.0,76.7,73.2,73.8,-5.538409999999999,0,0,11,0.0,3327.3100000000004,3327.3100000000004,-51.99000000000024,-202.56999999999994,1630.1308333333334,16228.400833333333,10208.404166666667
2022-08-03 12:00:00+00:00,73.30377583333333,0.0,73.30377583333333,0.0,0.0,71.5381,-3.55052,76.82487,-1.73624,0.0,1815.7633333333333,19602.044166666667,9495.215,0.0,1106.84,0.0,2077.93,0.0,3036.77,13.3,8.5,9.4,0.0,-777.7,0.0,78.3,73.5,74.4,-1.765675833333333,0,0,12,0.0,3184.7699999999995,3184.7699999999995,-147.99999999999955,53.18999999999983,1649.7358333333334,17488.905000000002,10244.245833333332
2022-08-03 13:00:00+00:00,94.91741833333333,-9.999999999999999e-05,87.55674166666667,7.3607775,0.0,91.5113,-1.82759,95.29238,-1.95349,0.0,2483.974166666667,21147.584166666667,8862.035833333333,0.2,974.28,8.29,1838.97,0.06,3268.81,14.6,8.6,9.6,0.0,0.0,0.0,79.6,73.6,74.6,-3.4061183333333247,0,0,13,8.549999999999999,2813.25,2821.8,447.00999999999976,799.0300000000002,2029.7666666666667,18938.225833333334,9727.901666666667
2022-08-03 14:00:00+00:00,77.19173416666668,0.0,72.67588083333334,4.515854166666666,0.0,74.69904,0.0,77.04109,-2.34205,0.0,2419.715833333333,22263.198333333334,8498.585833333333,396.37,958.82,1511.54,1554.09,269.13,6594.69,15.4,8.3,9.5,0.0,0.0,0.0,80.4,73.3,74.5,-2.4926941666666806,0,0,14,2177.04,2512.91,4689.95,1904.7399999999998,2296.94,2052.1633333333334,21037.045000000002,9366.915833333334
2022-08-03 15:00:00+00:00,63.44035,0.0,62.08617833333333,1.3541716666666666,0.0,71.2857,0.0,73.55108,-2.26537,0.0,2458.846666666667,23666.553333333333,7646.6175,1345.73,794.53,4367.88,1037.21,1115.88,10136.7,15.5,7.6,9.2,0.0,-777.7,0.0,80.5,72.6,74.2,7.845350000000003,0,0,15,6829.490000000001,1831.74,8661.230000000001,1475.4699999999993,1389.539999999999,2176.1666666666665,23358.296666666665,8932.949166666667
2022-08-03 16:00:00+00:00,65.23712583333334,0.0,62.405948333333335,2.83118,0.0,70.18878,0.0,72.60658,-2.4178,0.0,2671.8058333333333,25342.921666666665,7335.916666666667,1700.24,705.81,6432.88,654.76,1573.65,11302.32,14.4,6.7,8.5,0.0,-777.7,-777.7,79.4,71.7,73.5,4.951654166666657,0,0,16,9706.77,1360.57,11067.34,234.97999999999956,436.64000000000124,2304.6625,25180.338333333333,8720.455833333333
2022-08-03 17:00:00+00:00,61.400888333333334,0.0,59.302442500000005,2.098446666666667,0.0,72.40282,-0.02732,74.99497,-2.56483,0.0,2767.4266666666667,26341.745833333334,7361.110000000001,1807.37,640.79,7250.33,340.21,1823.61,11870.7,12.4,5.4,7.5,0.0,-777.7,-777.7,77.4,70.3,72.5,11.001931666666671,0,0,17,10881.310000000001,981.0,11862.310000000001,8.389999999999418,87.88000000000102,2397.71,26374.439166666667,8829.939166666667
2022-08-03 18:00:00+00:00,62.730430000000005,0.0,62.730430000000005,0.0,0.0,76.75932,0.0,79.55983,-2.80051,0.0,3114.015,26798.7975,7578.293333333334,1831.27,376.07,7708.76,97.3,1955.38,12144.01,9.4,3.8,6.2,0.0,0.1,-777.7,74.4,68.7,71.2,14.028889999999997,0,0,18,11495.41,473.37,11968.78,175.22999999999956,-18.099999999998545,2864.646666666667,27535.999166666665,8829.7025
2022-08-03 19:00:00+00:00,73.15803583333333,0.0,73.15803583333333,0.0,0.0,78.16616,-0.04348,81.25677,-3.04713,0.0,3594.601666666667,28954.44916666667,7704.155833333333,1836.2,273.52,7883.01,65.22,2005.48,11547.5,6.1,2.4,4.8,-777.7,0.3,-777.7,71.1,67.0,69.7,5.008124166666676,0,0,19,11724.69,338.74,12063.43,-515.9300000000003,-107.92999999999847,3543.1,28844.729166666668,9366.7975
2022-08-03 20:00:00+00:00,79.03670666666666,0.0,78.09696333333333,0.9397416666666668,0.0,84.26502,-0.13439,87.82457,-3.42516,0.0,3887.601666666667,31090.215833333332,8063.568333333333,1836.01,262.14,7044.77,99.6,2005.69,11368.44,4.4,1.9,4.2,0.1,0.4,0.1,69.3,66.5,69.1,5.228313333333347,0,0,20,10886.470000000001,361.74,11248.210000000001,120.22999999999956,-247.79000000000087,3957.875,30660.7975,9918.495833333332
2022-08-03 21:00:00+00:00,95.83491583333334,-1.3910158333333333,96.03327,1.1926616666666667,0.0,90.78355,-0.17006,94.73348,-3.77987,0.0,4439.645833333333,33001.645833333336,8513.965,1831.03,311.53,6498.36,119.86,1949.98,10925.6,3.6,1.8,4.0,0.2,0.5,0.1,68.4,66.3,68.9,-5.051365833333335,0,0,21,10279.369999999999,431.39,10710.759999999998,214.84000000000196,167.46000000000095,4435.6675000000005,32622.155833333334,9822.530833333332
2022-08-03 22:00:00+00:00,103.96095583333333,0.0,102.71288333333332,1.2480725,0.0,92.95122,-0.02017,92.97139,0.0,0.0,4664.6475,35547.926666666666,9092.734166666667,1810.29,476.03,6711.47,205.89,1925.73,11318.62,3.0,1.7,3.8,0.3,0.6,0.1,67.7,66.1,68.7,-11.009735833333323,0,0,22,10447.49,681.92,11129.41,189.21000000000095,192.8700000000008,4701.984166666666,34477.526666666665,9660.175
2022-08-03 23:00:00+00:00,85.42887916666666,0.4283616666666667,82.366305,2.634211666666667,0.0,100.75,4.16158,96.58842,0.0,0.0,4961.990833333333,35969.879166666666,9498.566666666668,1753.56,569.0,6524.48,574.42,1825.65,11222.01,2.6,1.5,3.6,0.3,0.6,0.1,67.3,65.9,68.5,15.321120833333339,0,0,23,10103.689999999999,1143.42,11247.109999999999,-25.099999999998545,-118.85000000000036,4572.44,35128.90363636363,9986.864545454546
2022-08-04 00:00:00+00:00,97.27935416666666,0.11213000000000001,95.35237666666667,1.8148475,0.0,109.67603,5.96847,103.70756,0.0,0.0,4883.7375,36671.659999999996,9814.548333333334,1661.79,719.84,5534.06,1216.82,1607.39,10501.52,,1.4,3.4,,0.6,0.1,,65.8,68.3,12.396675833333333,0,0,0,8803.24,1936.6599999999999,10739.9,-238.3799999999992,-1082.2900000000009,4397.1033333333335,35020.831666666665,10545.74
2022-08-04 01:00:00+00:00,107.12056,0.0,102.56825083333332,4.5523125,0.0,124.16394,5.3328,118.83113,0.0,0.0,4198.6866666666665,35905.09916666667,10147.7375,1273.13,818.66,4486.81,1741.19,1053.18,7033.31,,1.3,3.3,,0.7,0.1,,65.5,68.2,17.04338,0,0,1,6813.120000000001,2559.85,9372.970000000001,-2339.6600000000008,-2524.3999999999996,4424.669166666667,34112.06916666667,10448.0975
2022-08-04 02:00:00+00:00,121.12704416666668,0.0,114.65364083333333,6.473400833333333,0.0,146.44942,0.0,149.89705,-3.44763,0.0,3923.851666666667,33948.56166666667,10508.118333333334,422.78,803.63,947.42,1846.99,324.25,3419.79,,1.2,3.1,,0.8,0.2,,65.4,68.0,25.322375833333325,0,0,2,1694.4499999999998,2650.62,4345.07,-925.2799999999997,-1196.5,4064.5383333333334,32079.073333333334,10978.048333333334
2022-08-04 03:00:00+00:00,107.41238083333333,0.0,101.74679666666667,5.6655825,0.0,120.0,0.0,120.0,0.0,0.0,3587.285,31891.145,10775.371666666668,2.06,812.11,4.38,2055.19,0.82,2798.41,,1.2,3.0,,0.8,0.2,,65.4,67.8,12.58761916666667,0,0,3,7.26,2867.3,2874.5600000000004,-76.15000000000055,-59.6899999999996,3444.744166666667,31067.216666666664,10758.65
2022-08-04 04:00:00+00:00,107.25265583333334,-5.2044508333333335,106.08018333333332,6.376921666666667,0.0,109.87654,0.0,113.06497,-3.18843,0.0,3019.656363636364,29548.31090909091,9970.147272727272,0.0,712.41,0.0,2039.18,0.0,2614.55,,1.1,2.9,,0.8,0.2,,65.3,67.7,2.62388416666667,0,0,4,0.0,2751.59,2751.59,-137.03999999999996,-102.34999999999991,3018.525,29093.553333333333,10764.076666666666
2022-08-04 05:00:00+00:00,102.25767666666667,-0.4248366666666667,96.87961083333333,5.802900833333333,0.0,90.2912,-1.05263,94.37321,-3.02938,0.0,2144.1441666666665,27141.764166666664,9922.6,0.0,611.19,0.0,1869.76,0.0,2388.33,1.7,1.1,2.8,0.7,0.9,0.2,66.0,65.2,67.6,-11.966476666666665,0,0,5,0.0,2480.95,2480.95,-92.61999999999989,-58.25999999999976,2070.94,25745.961666666666,10910.219166666668
2022-08-04 06:00:00+00:00,85.96966166666668,-0.1691075,80.98904499999999,5.1497225,0.0,80.64422,-3.55417,87.13484,-2.93644,0.0,1885.9991666666667,24065.98833333333,9956.7075,0.0,693.75,0.0,1682.77,0.0,2502.83,2.0,1.5,2.9,0.5,0.6,0.2,66.5,65.9,67.8,-5.325441666666677,0,0,6,0.0,2376.52,2376.52,126.30999999999995,38.309999999999945,1879.0166666666667,22966.22333333333,10751.275
2022-08-04 07:00:00+00:00,92.96258916666666,-2.3528591666666667,89.2278675,6.087577499999999,0.0,76.94187,-2.26994,79.21181,0.0,0.0,2284.295833333333,22842.553333333333,9663.690833333334,0.0,780.49,0.0,1826.58,0.0,2730.02,3.4,2.7,3.6,0.2,0.3,0.1,68.2,67.4,68.4,-16.020719166666666,0,0,7,0.0,2607.0699999999997,2607.0699999999997,122.95000000000027,77.22000000000025,1721.5133333333333,21555.84,10061.091666666667
2022-08-04 08:00:00+00:00,76.01534333333333,-0.0007400000000000001,71.06566666666667,4.9504158333333335,0.0,73.43641,-3.36074,78.36445,-1.56729,0.0,2291.8791666666666,20869.691666666666,9807.025,0.0,836.63,0.0,2044.23,0.0,2773.82,5.7,4.6,4.8,0.1,0.1,0.1,70.6,69.5,69.7,-2.578933333333339,0,0,8,0.0,2880.86,2880.86,-107.03999999999996,-66.34999999999991,1600.3400000000001,19922.5025,9963.641666666666
2022-08-04 09:00:00+00:00,73.325165,-3.3914224999999996,71.17812083333332,5.5384675,0.0,72.17923,-2.9532,76.62665,-1.49422,0.0,2073.838333333333,19179.48083333333,9980.2975,0.0,785.97,0.0,1872.69,0.0,2585.39,8.3,6.5,6.4,-777.7,-777.7,-777.7,73.3,71.5,71.4,-1.1459349999999944,0,0,9,0.0,2658.66,2658.66,-73.26999999999998,-119.82999999999993,1560.175,18866.4675,9845.590833333334
2022-08-04 10:00:00+00:00,72.96763916666667,-2.146618333333333,69.36040083333333,5.7538583333333335,0.0,72.05404,-2.34966,75.89891,-1.49521,0.0,2079.838333333333,17972.19916666667,10239.22,0.0,706.37,0.0,1746.41,0.0,2301.05,10.3,7.5,7.7,0.0,-777.7,0.0,75.3,72.5,72.7,-0.9135991666666712,0,0,10,0.0,2452.78,2452.78,-151.73000000000002,-140.8699999999999,1654.5491666666667,18120.495,9893.251666666667
2022-08-04 11:00:00+00:00,73.09821916666667,-1.5327075,68.61319333333334,6.017734166666667,0.0,71.99812,-4.37171,77.75384,-1.38402,0.0,2012.7975,17933.543333333335,10033.685,0.0,686.71,0.0,1467.66,0.0,2120.91,11.8,8.3,8.9,0.0,0.0,0.0,76.8,73.3,73.9,-1.1000991666666664,0,0,11,0.0,2154.37,2154.37,-33.460000000000036,-51.99000000000024,1662.8383333333334,18603.009166666667,9759.445833333333
2022-08-04 12:00:00+00:00,73.26635083333333,-11.485693333333332,78.10354166666666,6.648501666666667,0.0,76.92645,-1.58093,78.50738,0.0,0.0,2163.43,19053.735,10013.301666666666,0.0,662.01,0.0,1461.47,0.0,2145.07,13.4,8.5,9.5,0.0,0.0,0.0,78.4,73.5,74.5,3.6600991666666687,0,0,12,0.0,2123.48,2123.48,21.590000000000146,-147.99999999999955,1815.7633333333333,19602.044166666667,9495.215
2022-08-04 13:00:00+00:00,76.33733833333334,-0.35823166666666667,70.79997666666667,5.895594166666666,0.0,87.0,-1.09448,88.09448,0.0,0.0,2504.515,20235.173333333336,9776.690833333332,0.0,703.72,5.39,1387.36,0.0,2384.34,14.7,8.6,9.7,0.0,0.0,0.0,79.7,73.6,74.7,10.662661666666665,0,0,13,5.39,2091.08,2096.47,287.87000000000035,447.00999999999976,2483.974166666667,21147.584166666667,8862.035833333333
2022-08-04 14:00:00+00:00,88.80062833333334,1.7411458333333334,82.0875625,4.971918333333333,0.0,77.5914,0.0,80.07368,-2.48228,0.0,2243.1325,21328.54333333333,9398.191666666668,317.13,739.6,678.25,1188.84,191.05,4369.56,15.5,8.3,9.6,0.0,0.0,0.0,80.5,73.3,74.6,-11.209228333333343,0,0,14,1186.43,1928.44,3114.87,1254.6900000000005,1904.7399999999998,2419.715833333333,22263.198333333334,8498.585833333333
2022-08-04 15:00:00+00:00,84.40743416666668,0.3642908333333333,80.06296583333334,3.9801758333333335,0.0,72.61545,0.0,74.93855,-2.3231,0.0,2290.8825,22995.154166666664,8771.925000000001,897.88,773.79,1971.5,1070.79,738.55,6662.54,15.6,7.6,9.3,0.0,-777.7,0.0,80.6,72.6,74.3,-11.79198416666668,0,0,15,3607.9300000000003,1844.58,5452.51,1210.0299999999997,1475.4699999999993,2458.846666666667,23666.553333333333,7646.6175
2022-08-04 16:00:00+00:00,74.72886833333332,0.0,70.74957333333333,3.979293333333333,0.0,72.63512,0.0,74.79675,-2.16163,0.0,2457.5099999999998,24674.272500000003,8498.678333333333,1599.6,809.28,3743.91,921.56,1228.98,8435.79,14.5,6.7,8.6,0.0,-777.7,-777.7,79.5,71.7,73.6,-2.0937483333333233,0,0,16,6572.49,1730.84,8303.33,132.46000000000095,234.97999999999956,2671.8058333333333,25342.921666666665,7335.916666666667
2022-08-04 17:00:00+00:00,76.3623875,0.0,72.2944775,4.0679083333333335,0.0,75.60576,0.0,77.94408,-2.33832,0.0,2564.3433333333332,25144.58083333333,8640.6225,1689.94,749.74,3967.14,608.42,1692.64,9038.73,12.5,5.4,7.6,0.0,-777.7,-777.7,77.5,70.4,72.6,-0.7566274999999933,0,0,17,7349.72,1358.1599999999999,8707.880000000001,330.84999999999854,8.389999999999418,2767.4266666666667,26341.745833333334,7361.110000000001
2022-08-04 18:00:00+00:00,87.26331750000001,0.2595033333333333,84.07694833333333,2.926865,0.0,79.79821,0.0,82.43617,-2.63796,0.0,2932.9725,26279.8,8814.506666666666,1695.12,708.75,4144.81,498.28,1796.51,8801.34,9.5,3.8,6.3,0.0,0.1,-777.7,74.5,68.7,71.3,-7.465107500000016,0,0,18,7636.4400000000005,1207.03,8843.470000000001,-42.13000000000102,175.22999999999956,3114.015,26798.7975,7578.293333333334
2022-08-04 19:00:00+00:00,103.63789083333334,12.397843333333334,91.24004666666667,0.0,0.0,85.73841,-0.14675,89.10173,-3.21657,0.0,3187.5166666666664,28097.622499999998,8961.292500000001,1543.81,719.53,4345.36,389.52,1798.63,8879.8,6.2,2.4,4.8,-777.7,0.3,-777.7,71.2,67.1,69.8,-17.899480833333342,0,0,19,7687.8,1109.05,8796.85,82.94999999999891,-515.9300000000003,3594.601666666667,28954.44916666667,7704.155833333333
2022-08-04 20:00:00+00:00,90.63695666666666,2.0852749999999998,87.21591583333333,1.3357658333333333,0.0,92.8732,-0.40588,97.01412,-3.73504,0.0,3584.980833333333,30045.071666666667,9283.716666666667,1710.63,788.54,4549.6,517.02,1881.68,9894.24,4.4,1.9,4.3,0.1,0.5,0.1,69.4,66.5,69.2,2.2362433333333342,0,0,20,8141.910000000001,1305.56,9447.470000000001,446.7699999999986,120.22999999999956,3887.601666666667,31090.215833333332,8063.568333333333
2022-08-04 21:00:00+00:00,112.214785,16.212555,96.00222916666667,0.0,0.0,96.33532,-0.28618,100.62643,-4.00493,0.0,4097.655833333333,31767.595833333336,9290.016666666666,1772.36,869.05,4447.27,802.98,1740.35,9582.1,3.6,1.8,4.0,0.2,0.5,0.1,68.5,66.3,69.0,-15.87946500000001,0,0,21,7959.98,1672.03,9632.01,-49.909999999999854,214.84000000000196,4439.645833333333,33001.645833333336,8513.965
2022-08-04 22:00:00+00:00,235.92566250000002,58.64621333333333,172.46081416666667,4.8186333333333335,0.0,104.15845,0.10625,108.51205,-4.45985,0.0,4324.570833333333,33038.71916666667,9461.454166666666,1602.78,1009.11,4406.12,294.61,1672.35,8024.42,3.1,1.7,3.8,0.3,0.6,0.1,67.8,66.1,68.7,-131.76721250000003,0,0,22,7681.25,1303.72,8984.97,-960.5499999999993,189.21000000000095,4664.6475,35547.926666666666,9092.734166666667
2022-08-04 23:00:00+00:00,130.59385999999998,10.937579166666666,114.16500416666668,5.491275000000001,0.0,109.9,-0.18292,114.87313,-4.79021,0.0,4480.666666666667,33036.375,9841.921666666667,1303.48,1078.31,3212.96,252.2,1344.48,6978.82,2.7,1.6,3.6,0.3,0.7,0.1,67.3,65.9,68.5,-20.693859999999972,0,0,23,5860.92,1330.51,7191.43,-212.61000000000058,-25.099999999998545,4961.990833333333,35969.879166666666,9498.566666666668
2022-08-05 00:00:00+00:00,152.62044916666667,17.277935833333334,135.34251583333332,0.0,0.0,122.81709,0.0,127.74816,-4.93108,0.0,4348.996666666667,32726.85666666667,9880.170833333334,1008.39,1132.14,3537.61,386.84,972.4,6051.94,,1.4,3.5,,0.6,0.1,,65.9,68.4,-29.80335916666668,1,0,0,5518.4,1518.98,7037.379999999999,-985.4399999999996,-238.3799999999992,4883.7375,36671.659999999996,9814.548333333334
2022-08-05 01:00:00+00:00,96.0390775,0.3437983333333334,91.03214083333334,4.663139166666666,0.0,143.50262,0.51087,147.2472,-4.25544,0.0,3809.683333333333,31290.87833333333,10094.741666666667,639.95,1072.57,1356.63,1168.19,462.99,4107.03,,1.3,3.3,,0.7,0.1,,65.6,68.2,47.4635425,1,0,1,2459.57,2240.76,4700.33,-593.3000000000002,-2339.6600000000008,4198.6866666666665,35905.09916666667,10147.7375
2022-08-05 02:00:00+00:00,97.15381666666667,0.8592291666666666,90.4247325,5.869855,0.0,160.15123,0.0,164.57838,-4.42716,0.0,3315.8591666666666,29356.024999999998,10242.832499999999,220.7,1112.71,218.46,1386.39,139.01,2408.23,,1.2,3.2,,0.8,0.1,,65.4,68.0,62.99741333333333,1,0,2,578.17,2499.1000000000004,3077.2700000000004,-669.0400000000004,-925.2799999999997,3923.851666666667,33948.56166666667,10508.118333333334
2022-08-05 03:00:00+00:00,114.07657499999999,10.114219166666667,97.05857333333334,6.903782499999999,0.0,128.97581,0.0,131.51402,-2.53822,0.0,2951.5558333333333,28426.099166666667,10204.553333333333,3.55,1165.85,0.19,612.53,0.54,1474.78,,1.2,3.0,,0.8,0.2,,65.4,67.9,14.899235000000004,1,0,3,4.279999999999999,1778.3799999999999,1782.6599999999999,-307.8799999999999,-76.15000000000055,3587.285,31891.145,10775.371666666668
